date,country,latitude,longitude,depth,magnitude,secondary_effects,pde_shaking_deaths,pde_total_deaths,utsu_total_deaths,em_dat_total_deaths,others_source_deaths,year,month,day,time
1981-12-12 20:26:00,Pakistan,29.912,67.08,35.0,4.6,,6,6,6,0,0,1981,12,12,20:26:00
1982-01-23 14:10:00,Taiwan,23.951,121.752,11.8,6.0,,0,0,1,0,0,1982,1,23,14:10:00
1982-03-23 05:10:00,Peru,-12.341,-77.538,59.1,5.1,,2,2,2,0,0,1982,3,23,05:10:00
1982-03-28 23:24:00,Peru,-12.743,-76.01,90.8,6.3,,3,3,3,3,0,1982,3,28,23:24:00
1982-04-13 11:26:00,South Africa,-27.926,26.783,5.0,5.0,landslide,0,1,1,0,0,1982,4,13,11:26:00
1982-06-07 10:59:00,Mexico,16.518,-98.347,18.9,6.9,,9,9,9,0,0,1982,6,7,10:59:00
1982-06-15 23:24:00,China,31.871,99.872,10.3,5.6,,10,10,11,10,0,1982,6,15,23:24:00
1982-06-19 06:21:00,El Salvador,13.337,-89.31299999999997,72.8,7.3,landslide,43,43,43,0,0,1982,6,19,06:21:00
1982-09-29 05:50:00,Honduras,14.494000000000002,-89.102,13.9,5.6,,3,3,3,0,0,1982,9,29,05:50:00
1982-11-15 20:07:00,Algeria,35.585,1.361,7.1,5.2,,3,3,3,0,0,1982,11,15,20:07:00
1982-11-16 23:41:00,Albania,40.78,19.666,21.9,5.6,,1,1,1,1,0,1982,11,16,23:41:00
1982-12-13 09:12:00,Yemen,14.675,44.223,7.0,6.2,landslide,2800,2800,2800,1507,0,1982,12,13,09:12:00
1982-12-16 00:40:00,Afghanistan,36.136,68.933,35.5,6.4,,450,450,500,500,0,1982,12,16,00:40:00
1982-12-25 12:28:00,Indonesia,-8.43,122.97,6.7,5.9,landslide,13,13,13,13,0,1982,12,25,12:28:00
1983-02-13 01:40:00,China,39.994,75.173,9.0,6.2,,0,0,1,0,0,1983,2,13,01:40:00
1983-02-25 18:22:00,Yugoslavia,41.959,21.54,24.0,4.7,,0,12,0,12,0,1983,2,25,18:22:00
1983-03-15 17:27:00,Japan,34.797,137.58,34.5,5.4,,1,1,0,0,0,1983,3,15,17:27:00
1983-03-25 11:57:00,Iran,36.042,52.295,14.6,5.4,landslide,30,30,100,30,0,1983,3,25,11:57:00
1983-03-31 13:12:00,Colombia,2.439,-76.65899999999998,30.1,5.6,,300,300,241,250,0,1983,3,31,13:12:00
1983-04-03 02:50:00,Costa Rica,8.721,-83.07799999999997,25.0,7.4,,1,6,1,10,0,1983,4,3,02:50:00
1983-04-04 02:51:00,Indonesia,5.722,94.687,85.6,7.0,,0,0,0,0,0,1983,4,4,02:51:00
1983-04-05 06:50:00,China,39.972,75.215,10.7,5.8,,0,0,0,0,0,1983,4,5,06:50:00
1983-04-12 12:07:00,Peru,-4.846,-78.09100000000002,125.9,7.0,,0,0,10,0,0,1983,4,12,12:07:00
1983-05-26 02:59:00,Japan,40.473,139.091,17.0,7.7,tsunami,104,107,104,102,0,1983,5,26,02:59:00
1983-07-03 17:14:00,Costa Rica,9.612,-83.70700000000002,14.5,6.3,landslide,2,2,2,2,0,1983,7,3,17:14:00
1983-07-05 12:01:00,Turkey,40.309,27.254,2.6,6.1,,5,5,5,0,0,1983,7,5,12:01:00
1983-07-20 22:03:00,Italy,37.502,15.151,33.0,4.4,,0,1,0,0,0,1983,7,20,22:03:00
1983-07-22 02:41:00,Iran,36.942,49.213,20.0,5.6,,3,3,3,3,0,1983,7,22,02:41:00
1983-08-02 09:01:00,France,49.15,6.698,0.0,3.5,,0,1,1,0,0,1983,8,2,09:01:00
1983-08-08 03:47:00,Japan,35.507,139.045,18.1,5.6,landslide,1,1,1,1,0,1983,8,8,03:47:00
1983-08-17 12:17:00,Philippines,18.206,120.785,29.0,6.6,"landslide, liquification",16,16,24,19,0,1983,8,17,12:17:00
1983-10-04 18:52:00,Chile,-26.539,-70.502,23.9,7.6,"tsunami, landslide",5,5,5,0,0,1983,10,4,18:52:00
1983-10-25 00:36:00,Indonesia,1.151,120.841,26.6,6.5,,0,0,2,0,0,1983,10,25,00:36:00
1983-10-28 14:06:00,United States,44.078,-113.8,16.0,6.9,landslide,2,2,2,2,0,1983,10,28,14:06:00
1983-10-30 04:12:00,Turkey,40.327,42.176,15.0,6.6,,1342,1342,1400,1346,0,1983,10,30,04:12:00
1983-11-06 21:09:00,China,35.223,115.204,32.1,5.5,,34,34,45,34,0,1983,11,6,21:09:00
1983-11-08 00:49:00,Belgium,50.69600000000001,5.346,10.0,4.9,,1,2,1,2,0,1983,11,8,00:49:00
1983-12-16 13:15:00,Tajikistan,39.351,72.929,13.3,5.9,,0,0,0,12,0,1983,12,16,13:15:00
1983-12-21 23:32:00,Papua New Guinea,-5.4460000000000015,151.895,42.2,6.2,,0,0,10,10,0,1983,12,21,23:32:00
1983-12-22 04:11:00,Guinea,11.862,-13.511,7.8,6.3,,443,643,643,275,0,1983,12,22,04:11:00
1983-12-30 23:52:00,Afghanistan,36.405,70.67699999999998,215.9,7.4,,26,26,12,24,0,1983,12,30,23:52:00
1984-01-08 15:24:00,Indonesia,-2.866,118.726,43.6,6.7,tsunami,2,2,2,2,0,1984,1,8,15:24:00
1984-01-25 19:36:00,United States,47.5,-116.0,1.0,2.3,,0,1,1,0,0,1984,1,25,19:36:00
1984-02-01 14:22:00,Afghanistan,34.564,70.446,9.0,6.1,,1,1,1,1,0,1984,2,1,14:22:00
1984-02-16 17:18:00,Afghanistan,36.447,70.84,208.1,6.4,,4,4,4,4,0,1984,2,16,17:18:00
1984-03-06 02:17:00,Japan,29.372,138.871,459.1,7.4,,0,1,0,0,0,1984,3,6,02:17:00
1984-04-22 17:39:00,Italy,43.61600000000001,10.194,15.0,4.7,,0,3,0,0,0,1984,4,22,17:39:00
1984-05-07 17:49:00,Italy,41.738,13.889,21.4,5.9,,3,3,7,3,0,1984,5,7,17:49:00
1984-05-11 10:41:00,Italy,41.755,13.901,10.9,5.5,,0,3,0,0,0,1984,5,11,10:41:00
1984-05-13 12:45:00,Bosnia and Herzegovina,42.974,17.829,37.0,5.4,,0,1,1,0,0,1984,5,13,12:45:00
1984-05-21 15:37:00,China,32.604,121.602,43.8,6.0,,0,0,13,0,0,1984,5,21,15:37:00
1984-06-20 14:12:00,Canada,46.58,-80.8,1.0,3.4,,0,4,4,0,0,1984,6,20,14:12:00
1984-06-24 11:17:00,Dominican Republic,17.980999999999995,-69.37100000000001,45.1,6.7,,0,0,5,0,0,1984,6,24,11:17:00
1984-06-24 18:18:00,Dominican Republic,18.039,-69.233,24.8,5.2,,5,5,0,0,0,1984,6,24,18:18:00
1984-09-13 23:48:00,Japan,35.801,137.466,1.1,6.2,landslide,24,24,29,20,0,1984,9,13,23:48:00
1984-09-15 02:55:00,United States,47.46,-115.987,1.0,2.8,,0,1,0,0,0,1984,9,15,02:55:00
1984-09-18 13:26:00,Turkey,40.892,42.24100000000001,10.0,5.5,,3,3,3,3,0,1984,9,18,13:26:00
1984-10-18 09:46:00,Turkey,40.711,42.447,35.0,5.4,,3,3,3,3,0,1984,10,18,09:46:00
1984-12-30 23:33:00,India,24.684,92.864,3.4,6.0,,20,20,0,20,0,1984,12,30,23:33:00
1985-01-26 03:06:00,Argentina,-33.109,-68.593,19.2,5.9,,6,6,6,6,0,1985,1,26,03:06:00
1985-02-02 20:52:00,Iran,28.352,52.972,13.8,5.4,,1,1,1,1,0,1985,2,2,20:52:00
1985-03-03 22:47:00,Chile,-33.132,-71.762,40.0,7.9,"tsunami,liquification",177,177,177,180,0,1985,3,3,22:47:00
1985-03-14 23:03:00,Italy,41.631,14.263,14.0,4.3,,0,1,0,0,0,1985,3,14,23:03:00
1985-03-17 10:41:00,Chile,-32.712,-71.68,22.0,6.5,,0,1,0,0,0,1985,3,17,10:41:00
1985-03-18 19:49:00,Philippines,7.776,123.512,26.5,6.5,,0,2,0,2,0,1985,3,18,19:49:00
1985-03-19 10:28:00,Bolivia,-18.567,-63.6,29.7,5.8,,2,2,2,0,0,1985,3,19,10:28:00
1985-03-29 11:15:00,China,29.35,104.953,35.0,4.9,,1,1,2,0,0,1985,3,29,11:15:00
1985-04-09 01:56:00,Chile,-34.134,-71.535,38.0,7.1,,0,2,0,0,0,1985,4,9,01:56:00
1985-04-18 05:52:00,China,25.891,102.885,4.1,5.7,,23,23,22,0,0,1985,4,18,05:52:00
1985-04-24 01:07:00,Philippines,16.541,120.812,5.3,6.1,landslide,6,6,6,0,0,1985,4,24,01:07:00
1985-05-10 15:35:00,Papua New Guinea,-5.601,151.056,47.2,7.2,landslide,1,1,1,0,0,1985,5,10,15:35:00
1985-07-29 07:54:00,Afghanistan,36.165,70.857,100.1,7.4,landslide,5,5,5,5,0,1985,7,29,07:54:00
1985-08-23 12:41:00,China,39.447,75.264,4.3,6.9,,71,71,67,67,0,1985,8,23,12:41:00
1985-09-11 20:45:00,China,39.356,75.415,21.2,6.1,,4,4,3,0,0,1985,9,11,20:45:00
1985-09-15 02:42:00,Indonesia,-4.064,136.093,4.2,6.3,,10,10,10,10,0,1985,9,15,02:42:00
1985-09-19 13:17:00,Mexico,18.42,-102.38,15.0,8.0,"tsunami, landslide",9500,9500,9500,9500,0,1985,9,19,13:17:00
1985-09-21 01:37:00,Mexico,17.831,-101.623,17.6,7.5,tsunami,0,0,0,0,0,1985,9,21,01:37:00
1985-10-13 15:59:00,Tajikistan,40.337,69.81,15.9,5.8,landslide,29,29,0,29,0,1985,10,13,15:59:00
1985-10-27 19:34:00,Algeria,36.386,6.846,30.4,5.8,,6,6,5,30,0,1985,10,27,19:34:00
1985-12-25 02:38:00,Italy,37.688,15.068,10.0,4.3,,1,1,1,0,0,1985,12,25,02:38:00
1986-01-11 19:42:00,Peru,-9.512,-77.437,56.7,5.1,,1,1,1,1,0,1986,1,11,19:42:00
1986-03-12 16:32:00,United States,47.47,-115.8,1.0,2.0,,0,1,1,0,0,1986,3,12,16:32:00
1986-04-05 20:14:00,Peru,-13.402,-71.757,49.0,5.2,landslide,16,16,16,15,0,1986,4,5,20:14:00
1986-04-26 07:35:00,India,32.118,76.39699999999998,10.2,5.5,,6,6,6,6,0,1986,4,26,07:35:00
1986-05-05 03:35:00,Turkey,37.999,37.781,4.1,6.0,,15,15,15,15,0,1986,5,5,03:35:00
1986-05-13 08:44:00,Georgia,41.404,43.70399999999999,10.0,5.7,,2,2,2,2,0,1986,5,13,08:44:00
1986-05-20 05:25:00,Taiwan,24.146,121.643,15.8,6.2,,1,1,1,0,0,1986,5,20,05:25:00
1986-06-06 10:39:00,Turkey,38.007,37.91,22.5,5.8,landslide,1,1,1,0,0,1986,6,6,10:39:00
1986-06-11 13:48:00,Venezuela,10.573,-62.911,13.9,6.2,,2,2,2,0,0,1986,6,11,13:48:00
1986-07-12 07:54:00,Iran,29.911,51.557,5.4,5.7,,1,1,1,1,0,1986,7,12,07:54:00
1986-07-13 13:47:00,United States,33.066,-117.84,15.0,5.8,landslide,0,0,1,0,0,1986,7,13,13:47:00
1986-07-18 17:22:00,Venezuela,10.743,-69.42399999999999,8.3,5.4,,0,1,0,1,0,1986,7,18,17:22:00
1986-08-06 19:55:00,China,29.28,100.754,10.8,5.3,,0,0,2,0,0,1986,8,6,19:55:00
1986-08-30 21:28:00,Romania,45.521,26.271,136.0,7.2,,2,2,2,0,0,1986,8,30,21:28:00
1986-09-13 17:24:00,Greece,37.072,22.176,21.7,6.0,,20,20,21,20,0,1986,9,13,17:24:00
1986-10-10 17:49:00,El Salvador,13.791,-89.165,10.9,7.3,landslide,950,1000,1500,1100,0,1986,10,10,17:49:00
1986-11-14 21:20:00,Taiwan,23.974,121.727,34.0,7.3,landslide,15,15,13,0,0,1986,11,14,21:20:00
1986-12-07 14:17:00,Bulgaria,43.278,26.003,4.8,5.6,,3,3,3,3,0,1986,12,7,14:17:00
1986-12-18 20:01:00,Poland,50.304,19.235,10.0,2.8,,0,3,3,0,0,1986,12,18,20:01:00
1987-01-22 05:10:00,Italy,43.515,10.154,21.0,4.2,,0,2,0,0,0,1987,1,22,05:10:00
1987-01-26 11:11:00,Algeria,35.91900000000001,1.3869999999999998,11.7,4.9,,1,1,1,1,0,1987,1,26,11:11:00
1987-02-08 18:33:00,Papua New Guinea,-6.025,147.665,42.3,7.3,"tsunami, landslide, liquification",0,3,3,1,0,1987,2,8,18:33:00
1987-03-02 01:42:00,New Zealand,-38.015,176.921,15.0,6.5,landslide,0,1,0,1,0,1987,3,2,01:42:00
1987-03-05 09:17:00,Chile,-24.395,-70.1,46.3,7.5,tsunami,1,1,1,0,0,1987,3,5,09:17:00
1987-03-06 01:54:00,Ecuador,0.04,-77.666,12.6,6.4,landslide,0,0,0,5000,0,1987,3,6,01:54:00
1987-03-06 04:10:00,Ecuador,0.08199999999999999,-77.78699999999998,17.1,7.1,landslide,1000,5000,5000,0,0,1987,3,6,04:10:00
1987-03-12 23:07:00,Poland,51.369,20.206,10.0,2.6,,0,3,3,0,0,1987,3,12,23:07:00
1987-03-18 03:36:00,Japan,32.051,131.785,54.0,6.6,"tsunami, landslide",1,2,1,0,0,1987,3,18,03:36:00
1987-04-25 19:22:00,Indonesia,2.405,98.905,10.0,6.4,,2,2,2,2,0,1987,4,25,19:22:00
1987-05-02 20:43:00,Italy,44.809,10.68,15.0,5.2,,0,1,0,0,0,1987,5,2,20:43:00
1987-05-18 07:27:00,Philippines,8.267000000000001,125.324,19.1,6.2,,1,1,1,0,0,1987,5,18,07:27:00
1987-05-23 17:09:00,Philippines,8.023,125.479,22.4,5.7,,1,1,1,0,0,1987,5,23,17:09:00
1987-05-29 06:27:00,Iran,34.059,48.285,25.0,5.3,,2,2,2,2,0,1987,5,29,06:27:00
1987-06-18 10:01:00,Philippines,17.324,121.353,13.9,5.9,landslide,0,9,9,0,0,1987,6,18,10:01:00
1987-08-02 09:07:00,China,25.002,115.566,11.2,4.9,,0,0,3,0,0,1987,8,2,09:07:00
1987-08-08 15:48:00,Chile,-19.092,-70.005,70.7,7.2,landslide,5,5,5,5,0,1987,8,8,15:48:00
1987-08-13 15:23:00,Peru,-17.9,-70.90899999999998,37.6,6.5,,1,1,1,0,0,1987,8,13,15:23:00
1987-09-22 13:43:00,Ecuador,-1.009,-78.031,4.8,6.3,landslide,2,2,2,2,0,1987,9,22,13:43:00
1987-10-01 14:42:00,United States,34.061,-118.135,14.4,5.9,,8,8,8,8,0,1987,10,1,14:42:00
1987-10-02 22:27:00,Peru,-8.166,-77.961,29.8,5.6,,3,3,3,0,0,1987,10,2,22:27:00
1987-10-04 10:59:00,United States,34.02,-118.137,11.3,5.2,,0,1,0,0,0,1987,10,4,10:59:00
1987-11-24 01:54:00,United States,33.257,-115.756,15.0,6.0,,0,2,2,2,0,1987,11,24,01:54:00
1987-11-26 01:43:00,Indonesia,-8.259,124.149,27.3,6.5,"tsunami, landslide",37,37,83,125,0,1987,11,26,01:43:00
1987-12-17 02:08:00,Japan,35.421,140.322,47.3,6.5,,2,2,2,2,0,1987,12,17,02:08:00
1988-01-05 06:41:00,South Africa,-26.905,26.694000000000006,15.0,5.2,,0,8,8,8,0,1988,1,5,06:41:00
1988-02-06 14:50:00,Bangladesh,24.713,91.579,35.0,5.8,,2,2,2,2,0,1988,2,6,14:50:00
1988-02-11 15:25:00,United States,34.08,-118.05,12.0,4.8,,0,1,0,0,0,1988,2,11,15:25:00
1988-06-19 20:19:00,Philippines,12.355,121.085,12.7,6.2,,2,2,1,0,0,1988,6,19,20:19:00
1988-07-20 23:15:00,Taiwan,23.986,121.679,51.0,5.9,landslide,1,1,1,0,0,1988,7,20,23:15:00
1988-08-06 00:36:00,Burma,25.105,95.126,90.5,7.2,landslide,3,35,3,2,0,1988,8,6,00:36:00
1988-08-10 04:38:00,Solomon Islands,-10.32,160.933,34.0,7.5,tsunami,0,1,1,1,0,1988,8,10,04:38:00
1988-08-11 16:00:00,Iran,29.944000000000006,51.585,7.8,5.8,,0,0,0,1,0,1988,8,11,16:00:00
1988-08-11 16:04:00,Iran,29.886,51.655,11.0,6.0,,1,1,1,0,0,1988,8,11,16:04:00
1988-08-20 23:09:00,Nepal,26.763,86.618,57.0,6.8,liquification,998,998,1450,709,0,1988,8,20,23:09:00
1988-09-02 07:26:00,Czech Republic,49.886,18.489,10.0,3.8,,0,3,3,0,0,1988,9,2,07:26:00
1988-09-06 00:42:00,Papua New Guinea,-6.062,146.226,0.0,4.3,landslide,0,0,74,0,0,1988,9,6,00:42:00
1988-11-03 14:47:00,Guatemala,13.908,-90.501,75.2,6.6,landslide,5,5,5,5,0,1988,11,3,14:47:00
1988-11-06 13:03:00,China,22.909,99.681,6.5,7.0,landslide,730,730,748,0,0,1988,11,6,13:03:00
1988-11-06 13:15:00,China,23.186,99.411,8.9,6.4,,0,0,0,0,0,1988,11,6,13:15:00
1988-12-07 07:41:00,Armenia,40.919,44.118,6.7,6.7,,25000,25000,25000,25000,0,1988,12,7,07:41:00
1989-01-22 23:02:00,Tajikistan,38.461,68.699,3.4,5.3,landslide,0,274,274,274,0,1989,1,22,23:02:00
1989-02-19 12:27:00,Japan,36.038,139.86,45.4,5.5,,1,1,0,0,0,1989,2,19,12:27:00
1989-03-09 02:37:00,Malawi,-13.683,34.473,27.4,5.6,,0,0,0,9,0,1989,3,9,02:37:00
1989-03-10 14:14:00,Papua New Guinea,-4.332,152.842,49.6,5.8,landslide,0,1,1,0,0,1989,3,10,14:14:00
1989-03-10 21:49:00,Malawi,-13.708,34.485,30.0,6.3,,9,9,9,0,0,1989,3,10,21:49:00
1989-04-15 20:34:00,China,29.955,99.202,13.8,6.4,,11,11,8,8,0,1989,4,15,20:34:00
1989-04-25 14:29:00,Mexico,16.779,-99.275,19.0,6.9,,3,3,3,3,0,1989,4,25,14:29:00
1989-05-07 00:38:00,China,23.538,99.519,25.4,5.6,,1,1,1,0,0,1989,5,7,00:38:00
1989-05-27 20:08:00,Iran,30.148000000000003,50.892,15.0,6.0,,0,0,0,100,0,1989,5,27,20:08:00
1989-06-12 00:04:00,Bangladesh,21.927,89.87200000000001,20.0,5.8,,1,1,1,1,0,1989,6,12,00:04:00
1989-06-26 03:27:00,United States Minor Outlying Islands,19.417,-155.149,9.0,6.4,"tsunami, landslide",0,0,0,5,0,1989,6,26,03:27:00
1989-07-21 03:09:00,China,30.001,99.362,5.9,5.6,,0,0,3,0,0,1989,7,21,03:09:00
1989-08-01 00:18:00,Indonesia,-4.48,138.983,14.0,6.1,landslide,0,120,120,120,0,1989,8,1,00:18:00
1989-08-03 07:42:00,Russian Federation,43.536,45.355,35.0,5.1,,1,1,1,0,0,1989,8,3,07:42:00
1989-08-08 08:13:00,United States,37.134,-121.925,15.0,5.4,,1,1,1,0,0,1989,8,8,08:13:00
1989-08-20 11:16:00,Djibouti,11.746,41.96,12.0,6.5,landslide,2,2,2,0,0,1989,8,20,11:16:00
1989-09-22 02:25:00,China,31.555,102.422,10.9,6.1,,0,0,1,0,0,1989,9,22,02:25:00
1989-10-18 00:04:00,United States,37.11,-121.764,16.0,6.9,"tsunami, landslide",62,62,63,62,0,1989,10,18,00:04:00
1989-10-18 14:57:00,China,39.959,113.94,5.6,5.4,,29,29,29,29,0,1989,10,18,14:57:00
1989-10-18 17:01:00,China,40.014,113.933,4.5,5.6,,0,0,17,0,0,1989,10,18,17:01:00
1989-10-29 19:09:00,Algeria,36.706,2.441,6.0,5.9,,30,30,35,22,0,1989,10,29,19:09:00
1989-10-29 19:21:00,Algeria,36.706,2.437,16.6,5.6,,0,0,0,0,0,1989,10,29,19:21:00
1989-11-20 03:21:00,China,29.883000000000006,106.826,24.7,5.2,,4,4,7,4,0,1989,11,20,03:21:00
1989-11-20 04:19:00,Iran,29.898000000000003,57.716,14.9,5.9,,3,3,3,0,0,1989,11,20,04:19:00
1989-12-15 18:43:00,Philippines,8.365,126.686,24.0,7.5,,1,1,2,0,0,1989,12,15,18:43:00
1989-12-27 23:26:00,Australia,-33.02,151.602,9.7,5.5,,12,12,9,0,0,1989,12,27,23:26:00
1990-02-08 07:15:00,Philippines,9.767,124.631,26.0,6.7,,0,0,0,1,0,1990,2,8,07:15:00
1990-02-09 17:57:00,China,31.745,120.982,11.9,5.0,,0,0,2,0,0,1990,2,9,17:57:00
1990-03-04 19:46:00,Pakistan,28.906,66.354,8.3,6.0,,11,11,11,11,0,1990,3,4,19:46:00
1990-03-26 22:47:00,Philippines,9.283,125.564,51.1,5.9,,1,1,1,0,0,1990,3,26,22:47:00
1990-04-18 13:39:00,Indonesia,1.195,122.816,26.0,7.6,,3,3,3,5,0,1990,4,18,13:39:00
1990-04-26 09:37:00,China,36.059,100.278,9.3,6.2,,0,0,119,126,0,1990,4,26,09:37:00
1990-04-26 09:37:00,China,36.059,100.278,9.3,6.4,landslide,126,126,0,0,0,1990,4,26,09:37:00
1990-05-05 07:21:00,Italy,40.665,15.851,1.7,5.8,,0,0,0,2,0,1990,5,5,07:21:00
1990-05-05 07:21:00,Italy,40.712,15.805,9.1,5.8,,0,2,0,0,0,1990,5,5,07:21:00
1990-05-30 02:34:00,Peru,-6.022,-77.197,24.0,6.5,,135,135,135,0,0,1990,5,30,02:34:00
1990-05-30 10:40:00,Romania,45.855,26.649,89.0,6.9,,13,14,14,22,0,1990,5,30,10:40:00
1990-06-09 01:14:00,Peru,-6.1,-77.133,23.5,5.5,,1,1,1,0,0,1990,6,9,01:14:00
1990-06-14 07:40:00,Philippines,11.39,122.045,18.1,7.1,,4,4,4,4,0,1990,6,14,07:40:00
1990-06-14 12:47:00,Kazakhstan,47.877,85.064,36.0,6.6,,1,1,3,1,0,1990,6,14,12:47:00
1990-06-17 04:51:00,Pakistan,27.39,65.665,13.7,6.1,,6,6,0,0,0,1990,6,17,04:51:00
1990-06-20 21:00:00,Iran,37.001,49.216,17.9,7.4,landslide,45000,45000,35000,40000,0,1990,6,20,21:00:00
1990-06-21 09:02:00,Iran,36.631,49.785,12.4,5.7,,20,20,20,0,0,1990,6,21,09:02:00
1990-07-13 14:20:00,Afghanistan,36.448,70.775,209.8,6.3,landslide,0,43,43,0,0,1990,7,13,14:20:00
1990-07-16 07:26:00,Philippines,15.720999999999998,121.18,24.3,7.7,"landslide, liquification",1621,1621,2430,2412,0,1990,7,16,07:26:00
1990-08-11 02:59:00,Ecuador,-0.172,-78.483,18.4,5.3,landslide,4,4,4,4,0,1990,8,11,02:59:00
1990-09-26 23:08:00,South Africa,-28.09,26.837,15.0,5.0,,0,2,2,0,0,1990,9,26,23:08:00
1990-10-18 09:30:00,South Africa,-26.39,27.349,5.0,4.0,,0,10,10,10,0,1990,10,18,09:30:00
1990-10-20 08:07:00,China,37.096,103.718,8.0,5.7,,1,1,2,1,0,1990,10,20,08:07:00
1990-10-25 04:53:00,Afghanistan,35.09,70.429,110.2,5.8,,11,11,11,0,0,1990,10,25,04:53:00
1990-11-06 18:45:00,Iran,28.242,55.457,11.1,6.6,,22,22,22,21,0,1990,11,6,18:45:00
1990-11-15 02:34:00,Indonesia,3.939,97.405,30.0,6.7,landslide,1,1,7,1,0,1990,11,15,02:34:00
1990-12-13 00:24:00,Italy,37.286,15.402,12.1,5.6,,19,19,12,19,0,1990,12,13,00:24:00
1990-12-13 03:01:00,Taiwan,23.883000000000006,121.645,9.4,6.3,,2,2,2,0,0,1990,12,13,03:01:00
1990-12-21 06:57:00,Greece,40.977,22.346,13.0,6.1,,1,1,1,1,0,1990,12,21,06:57:00
1990-12-22 17:27:00,Costa Rica,9.982,-84.229,11.1,5.9,,1,2,1,1,0,1990,12,22,17:27:00
1991-01-05 14:57:00,Burma,23.559,95.89,16.2,6.9,,0,0,2,0,0,1991,1,5,14:57:00
1991-01-31 23:03:00,Afghanistan,35.944,70.403,142.0,6.8,landslide,0,0,703,3,0,1991,1,31,23:03:00
1991-02-13 15:49:00,France,44.885,6.76,5.0,3.8,landslide,0,9,9,0,0,1991,2,13,15:49:00
1991-03-25 18:02:00,China,39.947,113.989,15.0,5.4,,0,0,1,0,0,1991,3,25,18:02:00
1991-04-05 04:19:00,Peru,-5.977,-77.081,20.0,6.9,,53,53,53,0,0,1991,4,5,04:19:00
1991-04-18 09:18:00,Tajikistan,37.464,68.26899999999999,10.5,5.5,landslide,0,0,3,24,0,1991,4,18,09:18:00
1991-04-22 21:56:00,Costa Rica,9.673,-83.072,12.9,7.6,"tsunami, landslide, liquification",75,75,75,47,0,1991,4,22,21:56:00
1991-04-24 10:54:00,Turkey,39.613,41.169,35.0,4.5,,1,1,1,0,0,1991,4,24,10:54:00
1991-04-29 09:12:00,Georgia,42.426,43.667,13.4,7.0,landslide,114,184,184,270,0,1991,4,29,09:12:00
1991-05-03 20:19:00,Georgia,42.68,43.245,3.7,5.6,landslide,0,3,3,0,0,1991,5,3,20:19:00
1991-05-04 03:42:00,Panama,9.547,-82.44,6.9,6.2,liquification,0,0,2,0,0,1991,5,4,03:42:00
1991-05-26 10:59:00,Malaysia,5.858,116.652,48.6,5.1,,0,1,0,0,0,1991,5,26,10:59:00
1991-06-15 00:59:00,Georgia,42.40600000000001,44.011,6.0,6.2,landslide,8,8,8,8,0,1991,6,15,00:59:00
1991-06-15 11:15:00,Philippines,15.165,120.316,46.4,5.6,,0,137,0,0,0,1991,6,15,11:15:00
1991-06-21 06:27:00,El Salvador,13.408,-89.633,69.8,5.8,fire,0,1,1,0,0,1991,6,21,06:27:00
1991-06-28 14:43:00,United States,34.236999999999995,-118.011,11.0,5.6,,1,2,1,2,0,1991,6,28,14:43:00
1991-07-04 11:43:00,Indonesia,-8.146,124.587,29.0,6.7,tsunami,23,23,23,28,0,1991,7,4,11:43:00
1991-07-12 10:42:00,Romania,45.393,20.981,15.0,5.5,,2,2,2,0,0,1991,7,12,10:42:00
1991-07-23 19:44:00,Peru,-15.707,-71.721,24.2,5.2,landslide,12,92,92,11,0,1991,7,23,19:44:00
1991-07-24 09:45:00,Iraq,36.598,44.06100000000001,20.0,5.5,,20,20,20,0,0,1991,7,24,09:45:00
1991-09-18 09:48:00,Guatemala,14.604,-90.932,10.6,6.2,landslide,25,25,25,14,0,1991,9,18,09:48:00
1991-10-19 21:23:00,India,30.725,78.775,9.3,6.8,landslide,2000,2000,2000,1500,0,1991,10,19,21:23:00
1991-11-19 22:28:00,Colombia,4.552,-77.35600000000002,21.0,7.2,,2,2,2,2,0,1991,11,19,22:28:00
1991-11-22 00:40:00,Yemen,13.887,44.06800000000001,10.0,4.7,,10,10,11,10,0,1991,11,22,00:40:00
1991-11-28 17:19:00,Iran,36.826,49.582,18.4,5.6,landslide,1,1,1,0,0,1991,11,28,17:19:00
1992-02-14 17:28:00,South Africa,-26.42,27.43,5.0,3.4,,0,4,4,0,0,1992,2,14,17:28:00
1992-03-04 11:57:00,Iran,31.605,50.758,25.0,5.1,landslide,6,6,6,5,0,1992,3,4,11:57:00
1992-03-07 01:53:00,Costa Rica,10.228,-84.302,79.0,6.5,,0,1,0,0,0,1992,3,7,01:53:00
1992-03-13 17:18:00,Turkey,39.727,39.651,7.0,6.6,landslide,498,0,652,653,0,1992,3,13,17:18:00
1992-04-13 01:20:00,Netherlands,51.181,5.8439999999999985,18.0,5.4,,0,1,0,1,0,1992,4,13,01:20:00
1992-04-23 15:32:00,Burma,22.407,98.848,7.9,6.1,,0,0,4,0,0,1992,4,23,15:32:00
1992-05-15 08:08:00,Uzbekistan,41.00100000000001,72.449,37.1,6.2,landslide,3,3,3,9,0,1992,5,15,08:08:00
1992-05-20 12:20:00,Pakistan,33.318000000000005,71.27199999999998,12.9,6.0,,36,36,36,36,0,1992,5,20,12:20:00
1992-06-28 11:57:00,United States,34.19,-116.52,15.0,7.3,,1,3,1,1,0,1992,6,28,11:57:00
